Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8
3616358,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Dakar,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Dakar,,,,
3616344,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Abidjan,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Abidjan,,,,
3616464,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Tehran,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Tehran,,,,
3616365,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Kampala,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Kampala,,,,
3616507,Lotame Data Selling Network - Location Hierarchy^Timezones^Europe^Sarajevo,Lotame Data Selling Network - Location Hierarchy,Timezones,Europe,Sarajevo,,,,
3616395,Lotame Data Selling Network - Location Hierarchy^Timezones^America^Cayman,Lotame Data Selling Network - Location Hierarchy,Timezones,America,Cayman,,,,
3616363,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Harare,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Harare,,,,
3616489,Lotame Data Selling Network - Location Hierarchy^Timezones^Europe^Budapest,Lotame Data Selling Network - Location Hierarchy,Timezones,Europe,Budapest,,,,
3616497,Lotame Data Selling Network - Location Hierarchy^Timezones^Europe^Malta,Lotame Data Selling Network - Location Hierarchy,Timezones,Europe,Malta,,,,
3616474,Lotame Data Selling Network - Location Hierarchy^Timezones^Atlantic^Reykjavik,Lotame Data Selling Network - Location Hierarchy,Timezones,Atlantic,Reykjavik,,,,
3616427,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Amman,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Amman,,,,
3616484,Lotame Data Selling Network - Location Hierarchy^Timezones^Europe^Athens,Lotame Data Selling Network - Location Hierarchy,Timezones,Europe,Athens,,,,
3616466,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Tokyo,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Tokyo,,,,
3616435,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Brunei,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Brunei,,,,
3616356,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Casablanca,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Casablanca,,,,
3616418,Lotame Data Selling Network - Location Hierarchy^Timezones^America^Port-au-Prince,Lotame Data Selling Network - Location Hierarchy,Timezones,America,Port-au-Prince,,,,
3616436,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Calcutta,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Calcutta,,,,
3616449,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Katmandu,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Katmandu,,,,
3616476,Lotame Data Selling Network - Location Hierarchy^Timezones^Australia^Queensland,Lotame Data Selling Network - Location Hierarchy,Timezones,Australia,Queensland,,,,
3616408,Lotame Data Selling Network - Location Hierarchy^Timezones^America^La Paz,Lotame Data Selling Network - Location Hierarchy,Timezones,America,La Paz,,,,
3616410,Lotame Data Selling Network - Location Hierarchy^Timezones^America^Managua,Lotame Data Selling Network - Location Hierarchy,Timezones,America,Managua,,,,
3616455,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Phnom Penh,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Phnom Penh,,,,
3616368,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Lagos,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Lagos,,,,
3616510,Lotame Data Selling Network - Location Hierarchy^Timezones^Europe^Stockholm,Lotame Data Selling Network - Location Hierarchy,Timezones,Europe,Stockholm,,,,
3616392,Lotame Data Selling Network - Location Hierarchy^Timezones^America^Belize,Lotame Data Selling Network - Location Hierarchy,Timezones,America,Belize,,,,
3616531,Lotame Data Selling Network - Location Hierarchy^Timezones^Pacific^Guam,Lotame Data Selling Network - Location Hierarchy,Timezones,Pacific,Guam,,,,
3616461,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Taipei,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Taipei,,,,
3616453,Lotame Data Selling Network - Location Hierarchy^Timezones^Asia^Muscat,Lotame Data Selling Network - Location Hierarchy,Timezones,Asia,Muscat,,,,
