Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8,ShortName_General,ShortName_Specific,NEWID
52275,Lotame Category Hierarchy^Finance^Personal Finance^Taxes (Personal Finance),Lotame Category Hierarchy,Finance,Personal Finance,Taxes (Personal Finance),,,,,Finance,Personal Finance,52243
52274,Lotame Category Hierarchy^Finance^Personal Finance^Retirement,Lotame Category Hierarchy,Finance,Personal Finance,Retirement,,,,,Finance,Personal Finance,52243
52273,Lotame Category Hierarchy^Finance^Personal Finance^Real Estate (Personal Finance),Lotame Category Hierarchy,Finance,Personal Finance,Real Estate (Personal Finance),,,,,Finance,Personal Finance,52243
52272,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Student Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Student Loans,,,,Finance,Personal Finance,52243
52271,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Motor Vehicle Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Motor Vehicle Loans,,,,Finance,Personal Finance,52243
52270,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Mortgage Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Mortgage Loans,,,,Finance,Personal Finance,52243
52269,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Lines of Credit,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Lines of Credit,,,,Finance,Personal Finance,52243
52268,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Bank Loans (Personal Finance),Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Bank Loans (Personal Finance),,,,Finance,Personal Finance,52243
52267,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Stocks^World Stock Market,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Stocks,World Stock Market,,,Finance,Personal Finance,52243
52266,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Stocks^United States Stock Market,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Stocks,United States Stock Market,,,Finance,Personal Finance,52243
52265,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Stocks,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Stocks,,,,Finance,Personal Finance,52243
52264,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Currencies,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Currencies,,,,Finance,Personal Finance,52243
52263,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Bonds,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Bonds,,,,Finance,Personal Finance,52243
52262,Lotame Category Hierarchy^Finance^Personal Finance^Investing,Lotame Category Hierarchy,Finance,Personal Finance,Investing,,,,,Finance,Personal Finance,52243
52261,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Personal or Health Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Personal or Health Insurance,,,,Finance,Personal Finance,52243
52260,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Life Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Life Insurance,,,,Finance,Personal Finance,52243
52259,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Homeowners Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Homeowners Insurance,,,,Finance,Personal Finance,52243
52258,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Farm & Ranch Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Farm & Ranch Insurance,,,,Finance,Personal Finance,52243
52257,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Disability Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Disability Insurance,,,,Finance,Personal Finance,52243
52256,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Credit Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Credit Insurance,,,,Finance,Personal Finance,52243
52255,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance)^Automobile Insurance,Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),Automobile Insurance,,,,Finance,Personal Finance,52243
52254,Lotame Category Hierarchy^Finance^Personal Finance^Insurance (Personal Finance),Lotame Category Hierarchy,Finance,Personal Finance,Insurance (Personal Finance),,,,,Finance,Personal Finance,52243
52253,Lotame Category Hierarchy^Finance^Personal Finance^Estate planning,Lotame Category Hierarchy,Finance,Personal Finance,Estate planning,,,,,Finance,Personal Finance,52243
52252,Lotame Category Hierarchy^Finance^Personal Finance^Debt,Lotame Category Hierarchy,Finance,Personal Finance,Debt,,,,,Finance,Personal Finance,52243
52251,Lotame Category Hierarchy^Finance^Personal Finance^Credit,Lotame Category Hierarchy,Finance,Personal Finance,Credit,,,,,Finance,Personal Finance,52243
52250,Lotame Category Hierarchy^Finance^Personal Finance^Budgeting,Lotame Category Hierarchy,Finance,Personal Finance,Budgeting,,,,,Finance,Personal Finance,52243
52249,Lotame Category Hierarchy^Finance^Personal Finance^Bankruptcy,Lotame Category Hierarchy,Finance,Personal Finance,Bankruptcy,,,,,Finance,Personal Finance,52243
52248,Lotame Category Hierarchy^Finance^Business Finance^Taxes (Business),Lotame Category Hierarchy,Finance,Business Finance,Taxes (Business),,,,,Finance,Business Finance,52243
52247,Lotame Category Hierarchy^Finance^Business Finance^Real Estate (Business),Lotame Category Hierarchy,Finance,Business Finance,Real Estate (Business),,,,,Finance,Business Finance,52243
52246,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Government Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Government Loans,,,,Finance,Personal Finance,52243
52245,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Commercial Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Commercial Loans,,,,Finance,Personal Finance,52243
52244,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance),Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),,,,,Finance,Personal Finance,52243
52243,Lotame Category Hierarchy^Finance^Personal Finance,Lotame Category Hierarchy,Finance,Personal Finance,,,,,,Finance,Personal Finance,52243
52242,Lotame Category Hierarchy^Finance^Business Finance^Loans (Business Finance)^Bank Loans (Business Finance),Lotame Category Hierarchy,Finance,Business Finance,Loans (Business Finance),Bank Loans (Business Finance),,,,Finance,Business Finance,52237
52241,Lotame Category Hierarchy^Finance^Business Finance^Loans (Business Finance),Lotame Category Hierarchy,Finance,Business Finance,Loans (Business Finance),,,,,Finance,Business Finance,52237
52240,Lotame Category Hierarchy^Finance^Business Finance^Insurance (Business Finance)^Commercial Insurance,Lotame Category Hierarchy,Finance,Business Finance,Insurance (Business Finance),Commercial Insurance,,,,Finance,Business Finance,52237
52239,Lotame Category Hierarchy^Finance^Business Finance^Insurance (Business Finance)^Business Insurance,Lotame Category Hierarchy,Finance,Business Finance,Insurance (Business Finance),Business Insurance,,,,Finance,Business Finance,52237
52238,Lotame Category Hierarchy^Finance^Business Finance^Insurance (Business Finance),Lotame Category Hierarchy,Finance,Business Finance,Insurance (Business Finance),,,,,Finance,Business Finance,52237
52237,Lotame Category Hierarchy^Finance^Business Finance,Lotame Category Hierarchy,Finance,Business Finance,,,,,,Finance,Business Finance,52237
52236,Lotame Category Hierarchy^Finance,Lotame Category Hierarchy,Finance,,,,,,,Finance,Finance,52236
52320,Lotame Category Hierarchy^Food & Beverages^Restaurants^Quick Serve Restaurants,Lotame Category Hierarchy,Food & Beverages,Restaurants,Quick Serve Restaurants,,,,,Food & Beverages,Restaurants,52317
52319,Lotame Category Hierarchy^Food & Beverages^Restaurants^Fine Dining Restaurants,Lotame Category Hierarchy,Food & Beverages,Restaurants,Fine Dining Restaurants,,,,,Food & Beverages,Restaurants,52317
52318,Lotame Category Hierarchy^Food & Beverages^Restaurants^Casual Dining Restaurants,Lotame Category Hierarchy,Food & Beverages,Restaurants,Casual Dining Restaurants,,,,,Food & Beverages,Restaurants,52317
52317,Lotame Category Hierarchy^Food & Beverages^Restaurants,Lotame Category Hierarchy,Food & Beverages,Restaurants,,,,,,Food & Beverages,Restaurants,52317
52316,Lotame Category Hierarchy^Food & Beverages^Recipes & Cooking,Lotame Category Hierarchy,Food & Beverages,Recipes & Cooking,,,,,,Food & Beverages,Recipes & Cooking,52316
52315,Lotame Category Hierarchy^Food & Beverages^Nutritional Foods,Lotame Category Hierarchy,Food & Beverages,Nutritional Foods,,,,,,Food & Beverages,Nutritional Foods,52315
52314,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Soups & Salads,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Soups & Salads,,,,,Food & Beverages,Meals and Courses,52304
52313,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Side Dishes,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Side Dishes,,,,,Food & Beverages,Meals and Courses,52304
52312,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Meals^Snacks,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Meals,Snacks,,,,Food & Beverages,Meals and Courses,52304
52311,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Meals^Lunch,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Meals,Lunch,,,,Food & Beverages,Meals and Courses,52304
52310,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Meals^Dinner,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Meals,Dinner,,,,Food & Beverages,Meals and Courses,52304
52309,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Meals^Breakfast,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Meals,Breakfast,,,,Food & Beverages,Meals and Courses,52304
52308,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Meals,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Meals,,,,,Food & Beverages,Meals and Courses,52304
52307,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Main Courses,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Main Courses,,,,,Food & Beverages,Meals and Courses,52304
52306,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Desserts,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Desserts,,,,,Food & Beverages,Meals and Courses,52304
52305,Lotame Category Hierarchy^Food & Beverages^Meals and Courses^Appetizers,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,Appetizers,,,,,Food & Beverages,Meals and Courses,52304
52304,Lotame Category Hierarchy^Food & Beverages^Meals and Courses,Lotame Category Hierarchy,Food & Beverages,Meals and Courses,,,,,,Food & Beverages,Meals and Courses,52304
52303,Lotame Category Hierarchy^Food & Beverages^Herbs and Spices,Lotame Category Hierarchy,Food & Beverages,Herbs and Spices,,,,,,Food & Beverages,Herbs and Spices,52303
52302,Lotame Category Hierarchy^Food & Beverages^Dietary Restrictions^Lactose[^]Free,Lotame Category Hierarchy,Food & Beverages,Dietary Restrictions,Lactose-Free,,,,,Food & Beverages,Dietary Restrictions,52300
52301,Lotame Category Hierarchy^Food & Beverages^Dietary Restrictions^Gluten[^]Free,Lotame Category Hierarchy,Food & Beverages,Dietary Restrictions,Gluten-Free,,,,,Food & Beverages,Dietary Restrictions,52300
52300,Lotame Category Hierarchy^Food & Beverages^Dietary Restrictions,Lotame Category Hierarchy,Food & Beverages,Dietary Restrictions,,,,,,Food & Beverages,Dietary Restrictions,52300
52299,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Vietnamese Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Vietnamese Cuisine,,,,Food & Beverages,Cuisine,52280
52298,Lotame Category Hierarchy^Food & Beverages^Cuisine^Vegetarian Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Vegetarian Cuisine,,,,,Food & Beverages,Cuisine,52280
52297,Lotame Category Hierarchy^Food & Beverages^Cuisine^Vegan Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Vegan Cuisine,,,,,Food & Beverages,Cuisine,52280
52296,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Thai Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Thai Cuisine,,,,Food & Beverages,Cuisine,52280
52295,Lotame Category Hierarchy^Food & Beverages^Cuisine^Seafood Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Seafood Cuisine,,,,,Food & Beverages,Cuisine,52280
52294,Lotame Category Hierarchy^Food & Beverages^Cuisine^Middle Eastern Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Middle Eastern Cuisine,,,,,Food & Beverages,Cuisine,52280
52293,Lotame Category Hierarchy^Food & Beverages^Cuisine^Mexican Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Mexican Cuisine,,,,,Food & Beverages,Cuisine,52280
52292,Lotame Category Hierarchy^Food & Beverages^Cuisine^Mediterranean Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Mediterranean Cuisine,,,,,Food & Beverages,Cuisine,52280
52291,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Korean Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Korean Cuisine,,,,Food & Beverages,Cuisine,52280
52290,Lotame Category Hierarchy^Food & Beverages^Cuisine^Jewish Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Jewish Cuisine,,,,,Food & Beverages,Cuisine,52280
52289,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Japanese Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Japanese Cuisine,,,,Food & Beverages,Cuisine,52280
52288,Lotame Category Hierarchy^Food & Beverages^Cuisine^Italian Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Italian Cuisine,,,,,Food & Beverages,Cuisine,52280
52287,Lotame Category Hierarchy^Food & Beverages^Cuisine^Irish Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Irish Cuisine,,,,,Food & Beverages,Cuisine,52280
52286,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Indian Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Indian Cuisine,,,,Food & Beverages,Cuisine,52280
52285,Lotame Category Hierarchy^Food & Beverages^Cuisine^Greek Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Greek Cuisine,,,,,Food & Beverages,Cuisine,52280
52284,Lotame Category Hierarchy^Food & Beverages^Cuisine^German Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,German Cuisine,,,,,Food & Beverages,Cuisine,52280
52283,Lotame Category Hierarchy^Food & Beverages^Cuisine^French Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,French Cuisine,,,,,Food & Beverages,Cuisine,52280
52282,Lotame Category Hierarchy^Food & Beverages^Cuisine^Asian Cuisine^Chinese Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Asian Cuisine,Chinese Cuisine,,,,Food & Beverages,Cuisine,52280
52281,Lotame Category Hierarchy^Food & Beverages^Cuisine^American Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,American Cuisine,,,,,Food & Beverages,Cuisine,52280
52280,Lotame Category Hierarchy^Food & Beverages^Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,,,,,,Food & Beverages,Cuisine,52280
52279,Lotame Category Hierarchy^Food & Beverages^Beverages^Non[^]Alcoholic Beverages,Lotame Category Hierarchy,Food & Beverages,Beverages,Non-Alcoholic Beverages,,,,,Food & Beverages,Beverages,52277
52278,Lotame Category Hierarchy^Food & Beverages^Beverages^Alcoholic Beverages,Lotame Category Hierarchy,Food & Beverages,Beverages,Alcoholic Beverages,,,,,Food & Beverages,Beverages,52277
52277,Lotame Category Hierarchy^Food & Beverages^Beverages,Lotame Category Hierarchy,Food & Beverages,Beverages,,,,,,Food & Beverages,Beverages,52277
52276,Lotame Category Hierarchy^Food & Beverages,Lotame Category Hierarchy,Food & Beverages,,,,,,,Food & Beverages,Food & Beverages,52276
1049677,*Lotame B2B^Functional Area^Marketing,*Lotame B2B,Functional Area,Marketing,,,,,,Marketing,Marketing,1049677
